zoom,epoch,batch_id,theta_x,theta_y,theta_z,loss,phi,gamma,rho
4,4,8,-0.106911704,0.0012947036,1.0536366,2.875,-0.10298196971416473,-0.019966300576925278,0.03361073136329651
4,4,9,-0.13554585,0.14014009,0.9912348,2.4375,-0.09667014330625534,-8.267340308520943e-05,0.02285173535346985
4,4,10,-0.03714553,0.18250571,0.9084519,4.25,-0.09614206850528717,-0.007768272887915373,0.024402596056461334
4,4,11,-0.11023208,0.2369733,0.8273277,3.0625,-0.0945240706205368,-0.0014348201220855117,0.03143160045146942
4,4,12,-0.102106184,0.30087328,0.74688774,2.625,-0.09320240467786789,-0.0035103221889585257,0.031430434435606
4,4,13,-0.20636909,0.17656057,0.74833196,2.375,-0.09412840753793716,-0.004484940320253372,0.036368146538734436
4,4,14,-0.142332,0.21574482,0.6932074,1.5625,-0.09122034162282944,0.004621537402272224,0.0285290889441967
4,4,15,-0.27829707,0.15258303,0.67363787,2.375,-0.0928439199924469,9.954768029274419e-05,0.035219743847846985
4,4,16,-0.31952372,0.17202878,0.6597473,1.5,-0.09278866648674011,0.004390683025121689,0.03192872181534767
4,4,17,-0.2966994,0.1325838,0.66330326,2.8125,-0.09161835163831711,-0.0015353283379226923,0.034209173172712326
4,4,18,-0.28439933,0.13542664,0.6661797,2.0,-0.0927792340517044,-0.0006980882026255131,0.0405789278447628
4,4,19,-0.2524744,0.21752568,0.5906117,2.375,-0.0936831459403038,-0.0013478448381647468,0.043359413743019104
4,4,20,-0.24487361,0.1967756,0.5926842,1.9375,-0.09280000627040863,-0.004063097294420004,0.04725952073931694
4,4,21,-0.21626697,0.25610834,0.53114337,1.6875,-0.09300801903009415,-0.0028678399976342916,0.04758390784263611
4,4,22,-0.29109704,0.1568542,0.5141334,2.1875,-0.09265294671058655,-0.003920414950698614,0.04819653555750847
4,4,23,-0.23970811,0.14169915,0.45123276,2.3125,-0.09186454117298126,0.000795588071923703,0.04500463232398033
4,5,0,-0.36978662,0.10154961,0.4371373,1.75,-0.09163010120391846,0.0029343864880502224,0.04704693332314491
4,5,1,-0.3956217,0.07018128,0.4231857,2.4375,-0.09073147177696228,0.002190960571169853,0.04327725991606712
4,5,2,-0.375361,0.10460939,0.37259364,2.25,-0.09024015069007874,0.0001415185834048316,0.04745719954371452
4,5,3,-0.35884774,0.17534533,0.3464345,2.375,-0.09103597700595856,-0.0011495748767629266,0.050209496170282364
4,5,4,-0.38888934,0.14264151,0.31814662,2.125,-0.0908488780260086,-0.004056916106492281,0.051568541675806046
4,5,5,-0.34401,0.21003713,0.23724483,2.1875,-0.0908898264169693,-0.0017572870710864663,0.05120764672756195
4,5,6,-0.40005398,0.22738035,0.18117726,2.125,-0.09081883728504181,-0.002803679322823882,0.051800671964883804
4,5,7,-0.36947536,0.241575,0.1502012,2.5,-0.09050943702459335,0.0020262624602764845,0.04936564713716507
4,5,8,-0.37393335,0.21489437,0.12596847,1.9375,-0.09010879695415497,0.004083800129592419,0.04980183392763138
4,5,9,-0.33401376,0.2561672,0.11405159,1.875,-0.08974507451057434,0.004088497720658779,0.04978327825665474
4,5,10,-0.33482996,0.12758194,0.14295444,1.5,-0.0895475372672081,0.0027072131633758545,0.052625447511672974
4,5,11,-0.35108027,0.11598595,0.11399389,1.4375,-0.08973544090986252,0.005832408554852009,0.052381522953510284
4,5,12,-0.35060737,0.12221981,0.11335493,0.6875,-0.0900159701704979,0.006569339893758297,0.0527103915810585
4,5,13,-0.30190247,0.17358296,0.046280395,1.6875,-0.09016361087560654,0.006247950717806816,0.052979227155447006
4,5,14,-0.42197984,0.2041006,-0.010644269,1.3125,-0.08978035300970078,0.0039794850163161755,0.05414297431707382
4,5,15,-0.3717678,0.1286053,-0.004310402,1.875,-0.08886782824993134,0.003254576353356242,0.05033373832702637
4,5,16,-0.22166897,0.18108645,-0.07751483,1.375,-0.09076820313930511,0.006683642975986004,0.055244967341423035
4,5,17,-0.27430296,0.16828695,-0.08764391,0.625,-0.09141680598258972,0.006593136582523584,0.0604243129491806
4,5,18,-0.30551195,0.22109911,-0.10840589,1.0625,-0.09109833091497421,0.007315683178603649,0.05887656658887863
4,5,19,-0.32384947,0.24561131,-0.12850319,1.375,-0.09048466384410858,0.004751961678266525,0.05666929855942726
4,5,20,-0.34520826,0.21728352,-0.10637312,1.1875,-0.0905018001794815,0.0045615676790475845,0.056663937866687775
4,5,21,-0.36589333,0.15433395,-0.109653145,1.0,-0.09046144038438797,0.005504862405359745,0.05587777867913246
4,5,22,-0.39840162,0.1355704,-0.10665194,1.1875,-0.0905018001794815,0.008058397099375725,0.05635808780789375
4,5,23,-0.30965304,0.149024,-0.15324208,1.125,-0.09063907712697983,0.008880906738340855,0.05575499311089516
4,6,0,-0.36828077,0.10610333,-0.1383066,1.1875,-0.09133359789848328,0.006905552931129932,0.05889833718538284
4,6,1,-0.46989962,0.01369333,-0.17376333,1.3125,-0.0905541330575943,0.007923578843474388,0.05602409318089485
4,6,2,-0.381982,0.0939643,-0.22458082,2.1875,-0.08944091200828552,0.009881596080958843,0.05492933467030525
4,6,3,-0.46246755,0.11166296,-0.25962794,1.1875,-0.09036385267972946,0.00503616314381361,0.05824574455618858
4,6,4,-0.4569609,0.12221701,-0.24936283,1.375,-0.08921510726213455,0.0047698551788926125,0.05601699650287628
4,6,5,-0.46479014,0.06819145,-0.22237533,1.625,-0.08899886161088943,0.002736281370744109,0.05635672062635422
4,6,6,-0.47726855,0.07754679,-0.22573999,1.3125,-0.08986196666955948,0.004789970815181732,0.05750328674912453
4,6,7,-0.41977578,0.16345091,-0.28498974,1.25,-0.08989401906728745,0.0038882754743099213,0.05762401223182678
4,6,8,-0.4389118,0.14560547,-0.2687994,1.375,-0.09070947766304016,0.002615090226754546,0.059404563158750534
4,6,9,-0.40478432,0.113422394,-0.2599044,1.625,-0.09078066796064377,0.0033524218015372753,0.058237191289663315
4,6,10,-0.38098297,0.10994713,-0.2707575,0.9375,-0.09180518239736557,0.0053573353216052055,0.060943976044654846
4,6,11,-0.41825178,0.08762221,-0.25128582,1.1875,-0.09186656773090363,0.005762470420449972,0.062081992626190186
4,6,12,-0.41716468,0.08426596,-0.24846019,0.75,-0.09131651371717453,0.007349148392677307,0.06012649089097977
4,6,13,-0.41021433,0.10052726,-0.2600114,0.9375,-0.09141503274440765,0.007349148392677307,0.06013786792755127
4,6,14,-0.4066017,0.096117675,-0.26075622,0.875,-0.09105972200632095,0.006074500735849142,0.05957650765776634
4,6,15,-0.3955585,0.0999784,-0.2609547,1.0625,-0.0909014642238617,0.006153000518679619,0.05930424854159355
4,6,16,-0.4507564,0.077534564,-0.25770596,1.375,-0.09112586826086044,0.005771460011601448,0.060104817152023315
4,6,17,-0.4345342,0.08121957,-0.25502768,1.5,-0.09110934287309647,0.006763096898794174,0.05917678773403168
4,6,18,-0.4316368,0.08033115,-0.26448485,0.9375,-0.09148596227169037,0.006807620637118816,0.05999450013041496
4,6,19,-0.43185443,0.09798941,-0.26153588,1.25,-0.09233744442462921,0.006785578094422817,0.06124013289809227
4,6,20,-0.43169183,0.11385083,-0.28251344,1.125,-0.09151511639356613,0.00579012231901288,0.059957921504974365
4,6,21,-0.42579368,0.107374616,-0.28195256,0.9375,-0.09183166921138763,0.005521171726286411,0.06022442504763603
4,6,22,-0.42392784,0.12364191,-0.2858443,1.0625,-0.09193149209022522,0.005544425919651985,0.06136301904916763
4,6,23,-0.41521436,0.120748535,-0.27490538,0.6875,-0.09164652228355408,0.004910716321319342,0.06109484285116196
3,0,0,-0.435879,0.26873752,-0.37311918,3.625,-0.09176237881183624,0.00510114012286067,0.06114108860492706
3,0,1,-0.3783533,0.17762633,-0.37024072,4.75,-0.09156561642885208,0.00472598010674119,0.061264511197805405
3,0,2,-0.38711262,0.27024767,-0.4029766,2.375,-0.09261790663003922,0.015379216521978378,0.06553367525339127
3,0,3,-0.40487722,0.25305566,-0.40967095,1.9375,-0.09264770150184631,0.011263652704656124,0.06505589932203293
3,0,4,-0.39930242,0.25170407,-0.40826812,2.25,-0.09259715676307678,0.013006442226469517,0.06534545868635178
3,0,5,-0.3937349,0.24711747,-0.4050612,1.1875,-0.09295972436666489,0.013424762524664402,0.06675979495048523
3,0,6,-0.4417891,0.28126144,-0.44922316,1.1875,-0.09344086050987244,0.013748954981565475,0.06805067509412766
3,0,7,-0.43933755,0.2734125,-0.44695336,1.5,-0.09344689548015594,0.013198508881032467,0.06770403683185577
3,0,8,-0.4341945,0.27128056,-0.4470568,0.9375,-0.09352026879787445,0.01418367587029934,0.06808822602033615
3,0,9,-0.43331483,0.2864483,-0.451986,1.0625,-0.09375162422657013,0.014433018863201141,0.06898325681686401
3,0,10,-0.4325091,0.28634852,-0.45254293,0.875,-0.09387797862291336,0.014228160493075848,0.06954503059387207
3,0,11,-0.44065198,0.289952,-0.45250648,0.875,-0.09392931312322617,0.014439791440963745,0.06982830911874771
3,0,12,-0.4379588,0.2903221,-0.45350656,0.4375,-0.09383083134889603,0.014612453989684582,0.06952522695064545
3,0,13,-0.44274235,0.28722948,-0.4505795,0.625,-0.093943752348423,0.014600061811506748,0.07003472000360489
3,0,14,-0.44564226,0.2877512,-0.45237565,0.8125,-0.09398746490478516,0.014971467666327953,0.06987898796796799
3,0,15,-0.4532368,0.2915255,-0.4526351,0.8125,-0.09404916316270828,0.014920132234692574,0.06980864703655243
3,0,16,-0.45971525,0.29185203,-0.45386153,0.9375,-0.09404697269201279,0.014772658236324787,0.06977134197950363
3,0,17,-0.45478985,0.29271236,-0.4546315,0.875,-0.09391049295663834,0.01455436460673809,0.06942003965377808
3,0,18,-0.455509,0.29054675,-0.4547563,0.875,-0.0940660908818245,0.014439334161579609,0.06982854753732681
3,0,19,-0.45347214,0.28775293,-0.45402077,1.1875,-0.0941130593419075,0.014734155498445034,0.06990975886583328
3,0,20,-0.45962092,0.28956,-0.45285094,0.5,-0.09417561441659927,0.01508691068738699,0.07017557322978973
3,0,21,-0.46190706,0.28998992,-0.45206326,0.5625,-0.09405593574047089,0.014682632870972157,0.06991221755743027
3,0,22,-0.45973206,0.28834575,-0.45091084,0.5,-0.09402018785476685,0.014714392833411694,0.06970591843128204
3,0,23,-0.45785004,0.28859577,-0.4502301,0.625,-0.09410180151462555,0.014830026775598526,0.0700155571103096
3,1,0,-0.45471185,0.28993148,-0.45095715,0.5,-0.09424961358308792,0.014798277989029884,0.07027479261159897
3,1,1,-0.45712635,0.28966027,-0.4532186,1.1875,-0.09440520405769348,0.01449129544198513,0.07069636136293411
3,1,2,-0.4596267,0.28711987,-0.45318362,0.8125,-0.09438377618789673,0.014882316812872887,0.07077071815729141
3,1,3,-0.45780456,0.29109573,-0.4530686,0.375,-0.0944330170750618,0.015407808125019073,0.07069338858127594
3,1,4,-0.46790203,0.29614687,-0.46201497,0.3125,-0.0944073349237442,0.015208832919597626,0.07060565054416656
3,1,5,-0.46994606,0.2978203,-0.4609977,0.625,-0.0944543406367302,0.015215416438877583,0.07070007920265198
3,1,6,-0.47201484,0.29470623,-0.45805037,0.625,-0.09448237717151642,0.015074447728693485,0.07077737152576447
3,1,7,-0.47275075,0.29370004,-0.45740518,0.5,-0.09461336582899094,0.015331348404288292,0.07103683799505234
3,1,8,-0.48195338,0.29038045,-0.45252278,0.5,-0.09469974786043167,0.015331348404288292,0.07108386605978012
3,1,9,-0.48059404,0.29263744,-0.45236483,0.625,-0.0947345569729805,0.015613277442753315,0.07100290060043335
3,1,10,-0.48013896,0.29294232,-0.45206094,0.4375,-0.09480971843004227,0.015561862848699093,0.0709724873304367
3,1,11,-0.48028848,0.29418755,-0.4528579,0.375,-0.09482987225055695,0.01572270505130291,0.07125885784626007
3,1,12,-0.48142946,0.29333287,-0.45295283,0.625,-0.09494291245937347,0.01559496857225895,0.07149151712656021
3,1,13,-0.4847334,0.29002893,-0.45327216,0.3125,-0.09499213844537735,0.015653066337108612,0.07163651287555695
3,1,14,-0.48904368,0.29712403,-0.45778158,0.75,-0.09496863186359406,0.015697836875915527,0.07158592343330383
3,1,15,-0.48845437,0.29958233,-0.4594258,0.3125,-0.09503920376300812,0.015467294491827488,0.07174445688724518
3,1,16,-0.49044558,0.29827437,-0.45903412,0.3125,-0.09505139291286469,0.015281584113836288,0.0718252956867218
3,1,17,-0.4866903,0.29842895,-0.45904407,0.375,-0.0950022041797638,0.015312937088310719,0.07157909870147705
3,1,18,-0.48794335,0.29610255,-0.45868212,0.1875,-0.09513084590435028,0.015538659878075123,0.07206466048955917
3,1,19,-0.4873088,0.29505903,-0.45909098,0.3125,-0.09508159011602402,0.015576689504086971,0.07191283255815506
3,1,20,-0.4910652,0.29359964,-0.4594274,0.25,-0.09510276466608047,0.015775805339217186,0.0719868391752243
3,1,21,-0.48992595,0.29376048,-0.46007234,0.375,-0.0950770229101181,0.015769099816679955,0.07189244031906128
3,1,22,-0.49042365,0.29637912,-0.46096185,0.375,-0.09507689625024796,0.015782494097948074,0.07208124548196793
3,1,23,-0.49152184,0.2974773,-0.46088132,0.0625,-0.09507244825363159,0.015679551288485527,0.07198002189397812
3,2,0,-0.4917236,0.2966256,-0.46074483,0.1875,-0.09504895657300949,0.015628090128302574,0.0719362273812294
3,2,1,-0.49384823,0.29875025,-0.4604128,0.25,-0.09498733282089233,0.01587197370827198,0.0719936266541481
3,2,2,-0.49480993,0.30082035,-0.46077803,0.25,-0.09493812173604965,0.015717562288045883,0.07185542583465576
3,2,3,-0.49510676,0.30052352,-0.46072352,0.1875,-0.09495940804481506,0.015621340833604336,0.07186222076416016
3,2,4,-0.4949317,0.30034846,-0.46068692,0.25,-0.09493589401245117,0.01566609926521778,0.07181162387132645
3,2,5,-0.49226475,0.30237547,-0.46018377,0.3125,-0.09493367373943329,0.015614646486938,0.07176101952791214
3,2,6,-0.4909182,0.3014296,-0.4597666,0.1875,-0.09498514235019684,0.015628019347786903,0.07196340709924698
3,2,7,-0.49050713,0.30101854,-0.45968062,0.125,-0.0950365960597992,0.015737639740109444,0.07215902209281921
3,2,8,-0.4916557,0.30216712,-0.45991865,0.0625,-0.09504104405641556,0.01584058627486229,0.07226025313138962
3,2,9,-0.492562,0.30136362,-0.45913228,0.3125,-0.09503882378339767,0.015789104625582695,0.0722164660692215
3,2,10,-0.49428707,0.2996348,-0.45909676,0.1875,-0.09515877813100815,0.015692878514528275,0.07223011553287506
3,2,11,-0.4944541,0.29980183,-0.45916963,0.25,-0.09515659511089325,0.01573089137673378,0.07207826524972916
3,2,12,-0.49168417,0.29712,-0.45916268,0.1875,-0.09515436738729477,0.01567942276597023,0.07202766090631485
3,2,13,-0.49397084,0.29934558,-0.46075803,0.3125,-0.09527182579040527,0.015936745330691338,0.07224664092063904
3,2,14,-0.49397084,0.29934558,-0.46075803,0.0,-0.09528864175081253,0.015833774581551552,0.07213857769966125
3,2,15,-0.49606326,0.30408463,-0.46472445,0.375,-0.09528864175081253,0.015833774581551552,0.07213857769966125
3,2,16,-0.49518955,0.3044876,-0.46455508,0.125,-0.09530074149370193,0.015654750168323517,0.07230691611766815
3,2,17,-0.4932906,0.3034677,-0.46403316,0.1875,-0.09534770250320435,0.015572008676826954,0.07250255346298218
3,2,18,-0.49959072,0.299661,-0.4642356,0.625,-0.09540364146232605,0.01568848080933094,0.07280632108449936
3,2,19,-0.49813518,0.30060282,-0.46448532,0.25,-0.09533780068159103,0.01599472388625145,0.07237120717763901
3,2,20,-0.5002558,0.30272347,-0.46408516,0.0625,-0.095363549888134,0.016001462936401367,0.07246560603380203
3,2,21,-0.50069314,0.30165797,-0.46424899,0.3125,-0.0953400582075119,0.01594996452331543,0.0724218413233757
