zoom,epoch,batch_id,theta_x,theta_y,theta_z,loss,phi,gamma,rho
3,0,8,-0.37891868,0.12355861,-0.37003803,3.5625,-0.08071622997522354,0.006935417652130127,0.06434455513954163
3,0,9,-0.37594178,0.11511517,-0.37096605,3.8125,-0.08125640451908112,0.007143284194171429,0.06568940728902817
3,0,10,-0.3794747,0.10945274,-0.37185434,2.6875,-0.08165046572685242,0.008416696451604366,0.06618905812501907
3,0,11,-0.37696347,0.117609926,-0.37544486,2.25,-0.08182906359434128,0.00907719787210226,0.06606311351060867
3,0,12,-0.3862788,0.1222251,-0.38337266,2.0,-0.08217262476682663,0.008840410970151424,0.06659407913684845
3,0,13,-0.3926354,0.13247654,-0.38963422,2.5625,-0.0822196900844574,0.008891326375305653,0.06666336208581924
3,0,14,-0.39343846,0.1369876,-0.39073995,2.5625,-0.08236897736787796,0.00894016120582819,0.06668435782194138
3,0,15,-0.38665983,0.1521206,-0.4013652,2.8125,-0.08241228014230728,0.009093510918319225,0.06640318781137466
3,0,16,-0.3956001,0.16299702,-0.40973607,1.75,-0.08287208527326584,0.009485228918492794,0.0672616958618164
3,0,17,-0.4011884,0.17074943,-0.41798252,1.9375,-0.08293759077787399,0.009338613599538803,0.06720704585313797
3,0,18,-0.3925386,0.17409092,-0.42441317,2.625,-0.08310384303331375,0.009185537695884705,0.06729089468717575
3,0,19,-0.3916127,0.17793189,-0.42653856,2.1875,-0.08332160115242004,0.009535807184875011,0.06776101142168045
3,0,20,-0.38975877,0.1739405,-0.42534474,2.0,-0.0833875983953476,0.009758923202753067,0.06798750162124634
3,0,21,-0.386617,0.17143965,-0.42543283,1.625,-0.08345689624547958,0.010398813523352146,0.06826044619083405
3,0,22,-0.3995245,0.19007602,-0.4421411,2.125,-0.08366287499666214,0.010666905902326107,0.06867573410272598
3,0,23,-0.40204585,0.19062708,-0.44057873,3.25,-0.08370158821344376,0.010345470160245895,0.06840057671070099
3,1,0,-0.4020576,0.19231483,-0.44195375,1.9375,-0.0838131532073021,0.010875074192881584,0.06823111325502396
3,1,1,-0.4031529,0.18693544,-0.44024917,1.75,-0.08395642787218094,0.010968726128339767,0.06843681633472443
3,1,2,-0.40490013,0.18865928,-0.4404031,1.75,-0.08410269021987915,0.011651940643787384,0.06841009110212326
3,1,3,-0.40661114,0.19063625,-0.44345462,1.5,-0.08420095592737198,0.011590179055929184,0.06846745312213898
3,1,4,-0.4041278,0.19538492,-0.44388193,1.5,-0.0842801183462143,0.011675382032990456,0.06854075193405151
3,1,5,-0.4043231,0.19573912,-0.44500008,1.5,-0.08432479947805405,0.011528407223522663,0.06852055341005325
3,1,6,-0.40367454,0.19658269,-0.44332036,1.4375,-0.08443082123994827,0.01177760399878025,0.0686568096280098
3,1,7,-0.40223968,0.19528894,-0.4428958,1.3125,-0.08454675227403641,0.011739310808479786,0.06882118433713913
3,1,8,-0.401243,0.21811332,-0.4520301,1.6875,-0.08465610444545746,0.011882136575877666,0.06905889511108398
3,1,9,-0.40801907,0.21994227,-0.45663404,2.3125,-0.08482877165079117,0.011326154693961143,0.06911808252334595
3,1,10,-0.41011077,0.21851975,-0.45685315,1.5,-0.0848492830991745,0.011426076292991638,0.06895258277654648
3,1,11,-0.4103149,0.21669698,-0.4566117,1.3125,-0.08480110764503479,0.011619710363447666,0.06875558942556381
